EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern Challenge,LastOkoDays,2,2019-12-21,30th Place,12,B1gDan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-22#bgdan_th_place,Bant Midrange,WUG,
Modern Challenge,LastOkoDays,2,2019-12-21,31st Place,12,coert,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-22#coert_st_place,Mono Red Prowess,R,
Modern Challenge,LastOkoDays,2,2019-12-21,32nd Place,12,TheGaul,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-22#thegaul_nd_place,Golgari Midrange,BG,
Modern Preliminary,LastOkoDays,3,2019-12-23,5-0,15,baiburqueno,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#baiburqueno_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,3,2019-12-23,5-0,15,brog,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#brog_-,Devoted,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-23,4-1,12,B1gDan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#bgdan_-,Bant Midrange,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-23,4-1,12,SourceOdin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#sourceodin_-,Urza Oko,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-23,4-1,12,Ivan_Catanduva_Br,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#ivan_catanduva_br_-,Spirits,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-23,4-1,12,bolov0,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#bolov_-,Primeval Titan,UG,
Modern Preliminary,LastOkoDays,3,2019-12-23,4-1,12,KeeperX,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#keeperx_-,Naya Midrange,WRG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,GrimValdimor,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#grimvaldimor_-,Eldrazi Tron,C,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,yanmaster,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#yanmaster_-,Hardened Scales,G,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,Nammersquats,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#nammersquats_-,Humans,WUBRG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,Xuxa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#xuxa_-,Dredge,BRG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,SKK,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#skk_-,Amulet Titan,UG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,Broniak,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#broniak_-,Titan Shift,RG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,zachattack23,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#zachattack_-,Urza Oko,UBG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,MTG-Maestro,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#mtg-maestro_-,Urza Oko,UG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,FedeSamba,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#fedesamba_-,Titan Shift,RG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,tomvon9,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#tomvon_-,Green Tron,WG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,twinlesstwin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#twinlesstwin_-,Yawgmoth,BG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#mcwinsauce_-,Bant Control,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,UrBffTricks,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#urbfftricks_-,WUBG Control,WUBG,
Modern Preliminary,LastOkoDays,3,2019-12-23,3-2,9,sebastianpozzo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-24#sebastianpozzo_-,Green Eldrazi,UG,
Modern Preliminary,LastOkoDays,3,2019-12-24,5-0,15,SoulStrong,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#soulstrong_-,UBRG Shadow,UBRG,
Modern Preliminary,LastOkoDays,3,2019-12-24,4-1,12,__BMJ__,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#__bmj___-,Urza Oko,UBG,
Modern Preliminary,LastOkoDays,3,2019-12-24,4-1,12,Cherryxman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#cherryxman_-,Urza Oko,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-24,4-1,12,Phill_Hellmuth,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#phill_hellmuth_-,Primeval Titan,UG,
Modern Preliminary,LastOkoDays,3,2019-12-24,4-1,12,Mulldrifter,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#mulldrifter_-,Eldrazi Tron,C,
Modern Preliminary,LastOkoDays,3,2019-12-24,4-1,12,Volollo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#volollo_-,Urza Oko,UBG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,heqingbai2019,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#heqingbai_-,Titan Shift,RG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,FakiVll,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#fakivll_-,Jund Midrange,BRG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,manunitedfanz15,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#manunitedfanz_-,Urza Oko,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,kasa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#kasa_-,Amulet Titan,UG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,PRGJJAR,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#prgjjar_-,Dredge,BRG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,lSoLlAKirA,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#lsollakira_-,Thopter Urza,WUBRG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,Violent_Outburst,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#violent_outburst_-,Dredge,BRG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,azatoyellow,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#azatoyellow_-,Temur Control,URG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,FANAttIC,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#fanattic_-,Merfolk,UG,
Modern Preliminary,LastOkoDays,3,2019-12-24,3-2,9,Do0mSwitch,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-25#domswitch_-,Bant Control,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-25,5-0,15,Mulldrifter,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#mulldrifter_-,Eldrazi Tron,C,
Modern Preliminary,LastOkoDays,3,2019-12-25,4-1,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#mcwinsauce_-,Bant Control,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-25,4-1,12,Player44,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#player_-,Affinity,R,
Modern Preliminary,LastOkoDays,3,2019-12-25,4-1,12,Digbirt,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#digbirt_-,Living End,BRG,
Modern Preliminary,LastOkoDays,3,2019-12-25,4-1,12,Violent_Outburst,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#violent_outburst_-,Dredge,BRG,
Modern Preliminary,LastOkoDays,3,2019-12-25,4-1,12,Albimtg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#albimtg_-,UBRG Shadow,UBRG,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,JustBurn420,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#justburn_-,Burn,UR,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,JPA93,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#jpa_-,Living End,BRG,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,skippy21,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#skippy_-,Jund Midrange,BRG,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,kefka27,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#kefka_-,Eldrazi Tron,C,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,albertoSD,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#albertosd_-,Urza Oko,UG,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,Volcano666,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#volcano_-,UBRG Shadow,UBRG,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,VTCLA,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#vtcla_-,Urza Oko,UG,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,last7stand,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#laststand_-,Humans,WUBRG,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,JMM,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#jmm_-,Urza Oko,UBRG,
Modern Preliminary,LastOkoDays,3,2019-12-25,3-2,9,shadow_PT,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-26#shadow_pt_-,Bant Control,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-26,4-1,12,Phill_Hellmuth,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-27#phill_hellmuth_-,Primeval Titan,UG,
Modern Preliminary,LastOkoDays,3,2019-12-26,4-1,12,WorstNewbEver,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-27#worstnewbever_-,Yawgmoth,BG,
Modern Preliminary,LastOkoDays,3,2019-12-26,4-1,12,bobthedog,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-27#bobthedog_-,Kethis Combo,WUBG,
Modern Preliminary,LastOkoDays,3,2019-12-26,4-1,12,SoulStrong,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-27#soulstrong_-,UBRG Shadow,UBRG,
Modern Preliminary,LastOkoDays,3,2019-12-26,3-2,9,Tycko_D,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-27#tycko_d_-,Mono Red Prowess,R,
Modern Preliminary,LastOkoDays,3,2019-12-26,3-2,9,Joey_Wheeler,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-27#joey_wheeler_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,3,2019-12-26,3-2,9,__BMJ__,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-27#__bmj___-,Urza Oko,UBG,
Modern Preliminary,LastOkoDays,3,2019-12-26,3-2,9,Astrandberg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-27#astrandberg_-,Grixis Shadow,UBR,
Modern Preliminary,LastOkoDays,3,2019-12-27,5-0,15,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#mcwinsauce_-,Saheeli Combo,WURG,
Modern Preliminary,LastOkoDays,3,2019-12-27,4-1,12,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#yamakiller_-,Eldrazi Tron,C,
Modern Preliminary,LastOkoDays,3,2019-12-27,4-1,12,exoticherman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#exoticherman_-,Infect,UG,
Modern Preliminary,LastOkoDays,3,2019-12-27,4-1,12,SourceOdin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#sourceodin_-,Urza Oko,WUG,
Modern Preliminary,LastOkoDays,3,2019-12-27,4-1,12,SoulStrong,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#soulstrong_-,UBRG Shadow,UBRG,
Modern Preliminary,LastOkoDays,3,2019-12-27,4-1,12,nahuel10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#nahuel_-,Burn,WR,
Modern Preliminary,LastOkoDays,3,2019-12-27,3-2,9,GutsMTG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#gutsmtg_-,Primeval Titan,UG,
Modern Preliminary,LastOkoDays,3,2019-12-27,3-2,9,Gallatin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#gallatin_-,Green Tron,G,
Modern Preliminary,LastOkoDays,3,2019-12-27,3-2,9,abethemage,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#abethemage_-,Urza Oko,UBG,
Modern Preliminary,LastOkoDays,3,2019-12-27,3-2,9,JustBurn420,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#justburn_-,Burn,WR,
Modern Preliminary,LastOkoDays,3,2019-12-27,3-2,9,Finalnub,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#finalnub_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,3,2019-12-27,3-2,9,d_peliser,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#d_peliser_-,Grixis Shadow,UBR,
Modern Preliminary,LastOkoDays,3,2019-12-27,3-2,9,Tyerube1618,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#tyerube_-,Green Tron,G,
Modern Preliminary,LastOkoDays,3,2019-12-27,3-2,9,RicardoMSLan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#ricardomslan_-,Eldrazi Tron,C,
Modern Preliminary,LastOkoDays,3,2019-12-27,3-2,9,PRGJJAR,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2019-12-28#prgjjar_-,Dredge,BRG,
Modern Challenge,LastOkoDays,3,2019-12-28,1st Place,21,Bullz0Eye,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#bullzeye_st_place,Eldrazi Tron,C,
Modern Challenge,LastOkoDays,3,2019-12-28,2nd Place,21,Zar0s,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#zars_nd_place,Urza Oko,WUG,
Modern Challenge,LastOkoDays,3,2019-12-28,3rd Place,21,SoulStrong,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#soulstrong_rd_place,UBRG Shadow,UBRG,
Modern Challenge,LastOkoDays,3,2019-12-28,4th Place,18,btail08,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#btail_th_place,Green Tron,G,
Modern Challenge,LastOkoDays,3,2019-12-28,5th Place,21,gyyby297,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#gyyby_th_place,Thopter Urza,UBG,
Modern Challenge,LastOkoDays,3,2019-12-28,6th Place,21,Phill_Hellmuth,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#phill_hellmuth_th_place,Primeval Titan,UG,
Modern Challenge,LastOkoDays,3,2019-12-28,7th Place,21,painhuman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#painhuman_th_place,Eldrazi Tron,G,
Modern Challenge,LastOkoDays,3,2019-12-28,8th Place,18,Irra0770,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#irra_th_place,Jund Midrange,BRG,
Modern Challenge,LastOkoDays,3,2019-12-28,9th Place,18,Laplasjan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#laplasjan_th_place,Eldrazi Tron,C,
Modern Challenge,LastOkoDays,3,2019-12-28,10th Place,18,JOXEMI333,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#joxemi_th_place,Green Tron,G,
Modern Challenge,LastOkoDays,3,2019-12-28,11th Place,18,V_Olkhovikov,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#v_olkhovikov_th_place,Orzhov Taxes,WB,
Modern Challenge,LastOkoDays,3,2019-12-28,12th Place,18,phyrexianphenom3,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#phyrexianphenom_th_place,Infect,UG,
Modern Challenge,LastOkoDays,3,2019-12-28,13th Place,18,ssnelson,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#ssnelson_th_place,UBRG Shadow,UBRG,
Modern Challenge,LastOkoDays,3,2019-12-28,14th Place,18,iDaveW,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#idavew_th_place,Infect,UG,
Modern Challenge,LastOkoDays,3,2019-12-28,15th Place,18,Ramp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#ramp_th_place,Gifts Storm,UR,
Modern Challenge,LastOkoDays,3,2019-12-28,16th Place,18,katoriarch123,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#katoriarch_th_place,Urza Oko,UBG,
Modern Challenge,LastOkoDays,3,2019-12-28,17th Place,18,Dborges7,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#dborges_th_place,Urza Oko,UG,
Modern Challenge,LastOkoDays,3,2019-12-28,18th Place,18,LillHalonen,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#lillhalonen_th_place,Bogles,WG,
Modern Challenge,LastOkoDays,3,2019-12-28,19th Place,15,ACG88,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#acg_th_place,Affinity,R,
Modern Challenge,LastOkoDays,3,2019-12-28,20th Place,15,LyaApocalypse,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#lyaapocalypse_th_place,Green Tron,G,
Modern Challenge,LastOkoDays,3,2019-12-28,21st Place,15,RogerSteady,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#rogersteady_st_place,Grixis Control,UBR,
Modern Challenge,LastOkoDays,3,2019-12-28,22nd Place,15,adrianretamosa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#adrianretamosa_nd_place,Eldrazi Tron,C,
Modern Challenge,LastOkoDays,3,2019-12-28,23rd Place,15,Zanman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#zanman_rd_place,Niv To Light,WUBRG,
Modern Challenge,LastOkoDays,3,2019-12-28,24th Place,15,Albimtg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#albimtg_th_place,UBRG Shadow,UBRG,
Modern Challenge,LastOkoDays,3,2019-12-28,25th Place,15,leclairandy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#leclairandy_th_place,Temur Midrange,URG,
Modern Challenge,LastOkoDays,3,2019-12-28,26th Place,15,genkytoro,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#genkytoro_th_place,Jund Midrange,BRG,
Modern Challenge,LastOkoDays,3,2019-12-28,27th Place,15,crazeejakee07,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#crazeejakee_th_place,Bant Midrange,WUG,
Modern Challenge,LastOkoDays,3,2019-12-28,28th Place,15,AlexCarbajal,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#alexcarbajal_th_place,Eldrazi Tron,C,
Modern Challenge,LastOkoDays,3,2019-12-28,29th Place,15,RicardoMSLan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-29#ricardomslan_th_place,Eldrazi Tron,C,
