EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern League,PostZendikarRising,5,2020-10-13,5-0,-,BrandedGrisel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-13#brandedgrisel_-,Titan Shift,RG,
Modern League,PostZendikarRising,5,2020-10-13,5-0,-,ContraEgo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-13#contraego_-,Thopter Urza,UBR,
Modern Preliminary,PostZendikarRising,5,2020-10-13,4-1,12,toondoslav,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-14#toondoslav_-,Mono White Taxes,W,
Modern Preliminary,PostZendikarRising,5,2020-10-13,4-1,12,im2g00t4ubarn,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-14#imgtubarn_-,WURG Control,WURG,
Modern Preliminary,PostZendikarRising,5,2020-10-13,4-1,12,Kazuga,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-14#kazuga_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-13,4-1,12,Paeng_Paeng,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-14#paeng_paeng_-,Gifts Storm,UR,
Modern Preliminary,PostZendikarRising,5,2020-10-13,3-2,9,mansak,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-14#mansak_-,Shadow Prowess,BR,Lurrus
Modern Preliminary,PostZendikarRising,5,2020-10-13,3-2,9,ecobaronen,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-14#ecobaronen_-,Sultai Control,UBG,
Modern Preliminary,PostZendikarRising,5,2020-10-13,3-2,9,abethemage,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-14#abethemage_-,Omnath Saheeli,WURG,Jegantha
Modern Preliminary,PostZendikarRising,5,2020-10-13,3-2,9,junghans,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-14#junghans_-,Heliod Combo,WG,
Modern Preliminary,PostZendikarRising,5,2020-10-13,3-2,9,ZYURYO,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-14#zyuryo_-,WURG Control,WURG,
Modern Preliminary,PostZendikarRising,5,2020-10-14,5-0,15,Kazuga,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#kazuga_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-14,4-1,12,RandomDrooler,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#randomdrooler_-,Belcher,URG,
Modern Preliminary,PostZendikarRising,5,2020-10-14,4-1,12,MZBlazer,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#mzblazer_-,Omnath Saheeli,WURG,Jegantha
Modern Preliminary,PostZendikarRising,5,2020-10-14,4-1,12,Xen0neb,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#xenneb_-,Hardened Scales,G,
Modern Preliminary,PostZendikarRising,5,2020-10-14,4-1,12,abethemage,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#abethemage_-,Omnath Saheeli,WURG,Jegantha
Modern Preliminary,PostZendikarRising,5,2020-10-14,4-1,12,maximusdee,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#maximusdee_-,Heliod Combo,WG,
Modern Preliminary,PostZendikarRising,5,2020-10-14,3-2,9,Xwhale,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#xwhale_-,Reclaimer Titan,WRG,
Modern Preliminary,PostZendikarRising,5,2020-10-14,3-2,9,SKK,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#skk_-,Shadow Prowess,BR,Lurrus
Modern Preliminary,PostZendikarRising,5,2020-10-14,3-2,9,kbzx,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#kbzx_-,Shadow Prowess,BR,Lurrus
Modern Preliminary,PostZendikarRising,5,2020-10-14,3-2,9,Redgy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#redgy_-,Jeskai Control,WUR,
Modern Preliminary,PostZendikarRising,5,2020-10-14,3-2,9,sandydogmtg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#sandydogmtg_-,Shadow Prowess,WBR,Lurrus
Modern Preliminary,PostZendikarRising,5,2020-10-14,3-2,9,Mcleskey,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#mcleskey_-,Burn,WR,
Modern Preliminary,PostZendikarRising,5,2020-10-14,3-2,9,GideonRavensword,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#gideonravensword_-,Dredge,BRG,
Modern Preliminary,PostZendikarRising,5,2020-10-14,3-2,9,Icteridae,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#icteridae_-,Gruul Midrange,RG,
Modern Preliminary,PostZendikarRising,5,2020-10-14,3-2,9,Sam_Lewin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-15#sam_lewin_-,Boros Land Destruction,WBR,
Modern Preliminary,PostZendikarRising,5,2020-10-15,5-0,15,GombleWhop,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#gomblewhop_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-15,4-1,12,Soondubu,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#soondubu_-,Mono White Taxes,W,
Modern Preliminary,PostZendikarRising,5,2020-10-15,4-1,12,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#yamakiller_-,Obosh Aggro,R,Obosh
Modern Preliminary,PostZendikarRising,5,2020-10-15,4-1,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#mcwinsauce_-,WURG Control,WURG,
Modern Preliminary,PostZendikarRising,5,2020-10-15,4-1,12,cicciogire,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#cicciogire_-,WURG Control,WURG,
Modern Preliminary,PostZendikarRising,5,2020-10-15,4-1,12,TheMelkMan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#themelkman_-,KGC Tron,G,
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,karatedom,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#karatedom_-,Infect,UG,
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,lordavery,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#lordavery_-,Bant Midrange,WUG,
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,MIkepick7,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#mikepick_-,Dredge,BRG,
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,coert,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#coert_-,Merfolk,U,
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,pokerswizard,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#pokerswizard_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,andrw1232,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#andrw_-,WURG Control,WURG,
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,benchsummer,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#benchsummer_-,UBRG Shadow,UBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,Gobern,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#gobern_-,Niv To Light,WUBRG,Yorion
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,MartinezDP,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#martinezdp_-,Snow Saheeli,WURG,Yorion
Modern Preliminary,PostZendikarRising,5,2020-10-15,3-2,9,sandydogmtg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-16#sandydogmtg_-,Shadow Prowess,WBR,Lurrus
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Patxi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#patxi_-,Omnath Saheeli,WURG,Jegantha
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,DavidSnake,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#davidsnake_-,Dredge,BRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,MTGnextlevel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#mtgnextlevel_-,Rakdos Prowess,BR,Lurrus
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,pbarrrgh,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#pbarrrgh_-,Simic Control,UG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Weasley,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#weasley_-,Sultai Control,UBG,Yorion
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,seasonofmists,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#seasonofmists_-,Abzan Taxes,WBG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,FalseMufn,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#falsemufn_-,U Tron,U,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Capiplaf95,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#capiplaf_-,Burn,WR,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,apriolo1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#apriolo_-,Amulet Titan,WRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Zonast,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#zonast_-,Grixis Delver,UBR,Lurrus
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,NHA37,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#nha_-,Heliod Combo,W,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,KoKonuts,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#kokonuts_-,G Tron,G,Jegantha
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,HouseOfManaMTG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#houseofmanamtg_-,Amulet Titan,UBRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,nahuel10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#nahuel_-,Izzet Prowess,UR,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Kurusu,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#kurusu_-,Kiki Chord,WRG,Yorion
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,2jjm,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#jjm_-,Humans,WUBRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Selfeisek,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#selfeisek_-,Living End,BRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,ragnarboy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#ragnarboy_-,Infect,BG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,CarnageSLV,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#carnageslv_-,Gruul Midrange,RG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,gyyby297,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#gyyby_-,Oops All Spells,WUBRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Amplumnox,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#amplumnox_-,Shadow Prowess,BR,Lurrus
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,bbotonline,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#bbotonline_-,WURG Control,WURG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,The_nayr,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#the_nayr_-,Naya Midrange,WRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,BananaJim22,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#bananajim_-,Izzet Restore Balance,UR,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Magric,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#magric_-,Mill,UB,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,SpicyLeche,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#spicyleche_-,Jund Shadow,BRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,trollasceticftw,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#trollasceticftw_-,Urza Prison,UR,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,TooManyCookes,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#toomanycookes_-,Jeskai Control,WUR,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,khangmtg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#khangmtg_-,Belcher,WURG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,mashmalovsky,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#mashmalovsky_-,Titan Stompy,BRG,Gyruda
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Teston,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#teston_-,Shadow Prowess,WBR,Lurrus
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,PlebSwagger,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#plebswagger_-,Obosh Aggro,R,Obosh
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,wynn1006,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#wynn_-,Izzet Control,UR,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,oskiyaa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#oskiyaa_-,Devoted,WG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Gabriel_Sylar,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#gabriel_sylar_-,Jund Midrange,BRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Kenzaburo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#kenzaburo_-,Azorius Control,WU,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,balltap,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#balltap_-,Jeskai Breach,WURG,Jegantha
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Beicodegeia,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#beicodegeia_-,Gifts Storm,UR,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,GrandpaBiceps,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#grandpabiceps_-,Rakdos Midrange,BR,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,420PrayIt,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#prayit_-,Selesnya Eldrazi,WG,Jegantha
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Jedermann,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#jedermann_-,Snoop Goblins,BR,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Hosaboy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#hosaboy_-,Azorius Control,WU,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,122pablo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#pablo_-,Heliod Combo,WG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,SaborDeSoledad,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#sabordesoledad_-,Boros Land Destruction,WR,Zirda
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,BSK_hercules,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#bsk_hercules_-,Titan Shift,RG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,YugiMoto,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#yugimoto_-,Reclaimer Titan,WRG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,deathandcatmix,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#deathandcatmix_-,Mono White Taxes,W,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,coliobeware,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#coliobeware_-,Jund Midrange,BRG,Lurrus
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,MrSeri,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#mrseri_-,Heliod Combo,WG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,DoctorQueller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#doctorqueller_-,Bant Spirits,WUG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,BSK_hercules,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#bsk_hercules_-,Sultai Control,UBG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,culkey,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#culkey_-,Yawgmoth,BG,
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,ghostx02,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#ghostx_-,Mill,UB,Lurrus
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,mashmalovsky,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#mashmalovsky_-,Hammer Time,WR,Lurrus
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,Awesome7574,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#awesome_-,Bant Control,WUG,Yorion
Modern League,PostZendikarRising,5,2020-10-16,5-0,-,fuma-mtgcampinas,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-16#fuma-mtgcampinas_-,E Tron,C,
Modern Preliminary,PostZendikarRising,5,2020-10-16,5-0,15,Mcleskey,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#mcleskey_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-16,4-1,12,Xwhale,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#xwhale_-,Reclaimer Titan,WRG,
Modern Preliminary,PostZendikarRising,5,2020-10-16,4-1,12,exoticherman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#exoticherman_-,Jund Shadow,BRG,
Modern Preliminary,PostZendikarRising,5,2020-10-16,4-1,12,OptimusBro,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#optimusbro_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-16,4-1,12,DrDree,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#drdree_-,Shadow Prowess,BR,Lurrus
Modern Preliminary,PostZendikarRising,5,2020-10-16,4-1,12,fingers1991,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#fingers_-,Shadow Prowess,BR,Lurrus
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,creepypasta,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#creepypasta_-,Mill,UB,
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,SKK,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#skk_-,Shadow Prowess,BR,Lurrus
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,BigPanda_559,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#bigpanda__-,Gruul Midrange,RG,
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,JUJUBEAN__2004,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#jujubean___-,UBRG Control,UBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,rodeo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#rodeo_-,Burn,WR,
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,waffl3haos,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#wafflhaos_-,Mono White Taxes,W,
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,yPrincipe,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#yprincipe_-,E Tron,R,
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,Lordzedane,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#lordzedane_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,2radMTG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#radmtg_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,5,2020-10-16,3-2,9,hauterho,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-17#hauterho_-,Obosh Aggro,R,Obosh
Modern Challenge,PostZendikarRising,5,2020-10-17,1st Place,18,NHA37,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#nha_st_place,Heliod Combo,W,
Modern Challenge,PostZendikarRising,5,2020-10-17,2nd Place,18,FreakNightmare,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#freaknightmare_nd_place,Oops All Spells,WUBRG,
Modern Challenge,PostZendikarRising,5,2020-10-17,3rd Place,18,The_nayr,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#the_nayr_rd_place,Mono Red Prowess,R,Jegantha
Modern Challenge,PostZendikarRising,5,2020-10-17,4th Place,18,TwistedWombat,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#twistedwombat_th_place,Omnath Saheeli,WURG,Jegantha
Modern Challenge,PostZendikarRising,5,2020-10-17,5th Place,21,Sodeq,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#sodeq_th_place,Dredge,BRG,
Modern Challenge,PostZendikarRising,5,2020-10-17,6th Place,18,MoxSquirrel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#moxsquirrel_th_place,Mill,UB,Lurrus
Modern Challenge,PostZendikarRising,5,2020-10-17,7th Place,18,cicciogire,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#cicciogire_th_place,WURG Control,WURG,
Modern Challenge,PostZendikarRising,5,2020-10-17,8th Place,18,exoticherman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#exoticherman_th_place,Jund Shadow,BRG,
Modern Challenge,PostZendikarRising,5,2020-10-17,9th Place,15,stayrospet,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#stayrospet_th_place,Shadow Prowess,BR,Lurrus
Modern Challenge,PostZendikarRising,5,2020-10-17,10th Place,15,seasonofmists,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#seasonofmists_th_place,Abzan Taxes,WBG,
Modern Challenge,PostZendikarRising,5,2020-10-17,11th Place,15,HouseOfManaMTG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#houseofmanamtg_th_place,Amulet Titan,UBRG,
Modern Challenge,PostZendikarRising,5,2020-10-17,12th Place,15,DarkestMage,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#darkestmage_th_place,Mono White Taxes,W,
Modern Challenge,PostZendikarRising,5,2020-10-17,13th Place,15,last7stand,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#laststand_th_place,KGC Tron,G,
Modern Challenge,PostZendikarRising,5,2020-10-17,14th Place,15,PTarts2win,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#ptartswin_th_place,WURG Control,WURG,
Modern Challenge,PostZendikarRising,5,2020-10-17,15th Place,15,Gobern,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#gobern_th_place,Omnath Saheeli,WURG,Jegantha
Modern Challenge,PostZendikarRising,5,2020-10-17,16th Place,15,AstralPlane,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#astralplane_th_place,Omnath Saheeli,WURG,Jegantha
Modern Challenge,PostZendikarRising,5,2020-10-17,17th Place,15,DaniMRebel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#danimrebel_th_place,Spirits,WU,
Modern Challenge,PostZendikarRising,5,2020-10-17,18th Place,15,Xwhale,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#xwhale_th_place,Reclaimer Titan,WRG,
Modern Challenge,PostZendikarRising,5,2020-10-17,19th Place,15,MIkepick7,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#mikepick_th_place,E Tron,C,
Modern Challenge,PostZendikarRising,5,2020-10-17,20th Place,15,Humpaa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#humpaa_th_place,Heliod Combo,WG,
Modern Challenge,PostZendikarRising,5,2020-10-17,21st Place,15,POOBMASTER,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#poobmaster_st_place,Shadow Prowess,BR,Lurrus
Modern Challenge,PostZendikarRising,5,2020-10-17,22nd Place,15,daibloXSC,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#daibloxsc_nd_place,Izzet Control,UR,
Modern Challenge,PostZendikarRising,5,2020-10-17,23rd Place,15,NuBlkAu,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#nublkau_rd_place,Rakdos Shadow,BR,
Modern Challenge,PostZendikarRising,5,2020-10-17,24th Place,15,pbarrrgh,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#pbarrrgh_th_place,Sultai Control,UBG,
Modern Challenge,PostZendikarRising,5,2020-10-17,25th Place,15,eclipse4343,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#eclipse_th_place,Azorius Control,WU,
